Player,season,PER,TS%,USG%,BPM,VORP,WS,OWS,DWS,PTS,TRB,AST,STL,BLK,TOV,Age,G,MP,PER_next
Anthony Davis,2018,28.9,0.612,30.0,6.7,5.9,13.7,8.8,4.9,28.1,11.1,2.3,1.5,2.6,2.2,24.0,75.0,2727.0,27.4
Anthony Davis,2019,27.4,0.61,29.3,8.0,5.4,11.1,6.7,4.4,25.9,12.0,3.9,1.6,2.4,2.0,26.0,62.0,2131.0,27.4
Anthony Davis,2020,27.4,0.61,29.3,8.0,5.4,11.1,6.7,4.4,26.1,9.3,3.2,1.5,2.3,2.5,26.0,62.0,2131.0,22.1
Anthony Davis,2021,22.1,0.556,29.2,4.8,2.0,3.7,1.3,2.4,21.8,7.9,3.1,1.3,1.6,2.1,27.0,36.0,1162.0,23.9
Anthony Davis,2022,23.9,0.578,27.1,3.8,2.0,4.5,2.6,2.0,23.2,9.9,3.1,1.2,2.3,2.1,28.0,40.0,1404.0,27.8
Anthony Davis,2023,27.8,0.627,28.4,6.3,4.0,9.0,5.5,3.4,25.9,12.5,2.6,1.1,2.0,2.2,29.0,56.0,1904.0,25.8
Anthony Davis,2024,25.8,0.621,26.7,5.1,4.9,11.8,7.2,4.7,24.7,12.6,3.5,1.2,2.3,2.1,30.0,76.0,2700.0,26.3
Anthony Edwards,2021,13.9,0.523,27.0,-2.1,-0.1,0.8,-0.6,1.4,19.3,4.7,2.9,1.1,0.5,2.2,19.0,72.0,2314.0,16.5
Anthony Edwards,2022,16.5,0.56,26.4,1.2,2.0,4.3,1.8,2.4,21.3,4.8,3.8,1.5,0.6,2.6,20.0,72.0,2466.0,17.4
Anthony Edwards,2023,17.4,0.564,29.9,1.0,2.1,3.8,0.2,3.6,24.6,5.8,4.4,1.6,0.7,3.3,21.0,79.0,2842.0,19.7
Anthony Edwards,2024,19.7,0.575,32.3,3.3,3.7,7.5,2.9,4.7,25.9,5.4,5.1,1.3,0.5,3.1,22.0,79.0,2770.0,20.1
Anthony Gill,2021,13.7,0.597,14.2,-1.3,0.0,0.6,0.3,0.3,3.1,2.0,0.4,0.4,0.2,0.3,28.0,26.0,218.0,14.7
Anthony Gill,2022,14.7,0.682,14.4,-1.9,0.0,1.4,1.1,0.2,4.1,1.9,0.6,0.1,0.3,0.4,29.0,44.0,463.0,11.1
Anthony Gill,2023,11.1,0.604,12.3,-3.3,-0.2,1.3,1.0,0.4,3.3,1.7,0.6,0.1,0.2,0.3,30.0,59.0,624.0,12.1
Anthony Gill,2024,12.1,0.537,18.0,-4.1,-0.3,0.4,0.1,0.2,3.8,1.9,0.7,0.3,0.2,0.5,31.0,50.0,466.0,10.2
Anthony Lamb,2021,8.7,0.523,15.0,-6.1,-0.4,0.2,0.1,0.1,5.5,2.9,1.0,0.3,0.2,0.8,23.0,24.0,415.0,10.9
Anthony Morrow,2015,14.8,0.604,16.5,1.8,1.7,5.7,4.4,1.2,10.7,2.6,0.8,0.7,0.1,0.5,29.0,74.0,1806.0,10.7
Anthony Morrow,2016,10.7,0.543,16.9,-1.1,0.2,1.9,1.4,0.5,5.6,0.9,0.4,0.3,0.1,0.3,30.0,68.0,926.0,10.1
Anthony Tolliver,2015,11.1,0.569,14.7,-1.4,0.2,2.7,1.8,0.9,6.3,3.1,0.8,0.3,0.2,0.7,29.0,76.0,1432.0,10.2
Anthony Tolliver,2016,10.2,0.543,12.4,0.4,0.8,2.8,1.5,1.3,5.3,3.2,0.7,0.4,0.2,0.4,30.0,72.0,1341.0,11.1
Anthony Tolliver,2017,11.1,0.595,13.6,-1.0,0.4,2.3,1.5,0.8,7.1,3.6,1.2,0.5,0.3,0.9,31.0,65.0,1477.0,13.9
Anthony Tolliver,2018,13.9,0.663,14.8,0.9,1.3,5.3,3.8,1.5,8.9,3.1,1.1,0.4,0.3,0.7,32.0,79.0,1757.0,7.0
Anthony Tolliver,2019,7.0,0.513,11.1,-3.2,-0.3,0.5,0.0,0.4,5.0,2.7,0.7,0.3,0.3,0.6,34.0,55.0,872.0,7.0
Archie Goodwin,2015,11.2,0.486,23.4,-3.4,-0.2,0.2,-0.2,0.4,5.6,1.8,1.1,0.4,0.2,1.2,20.0,41.0,535.0,11.1
Armoni Brooks,2021,10.4,0.565,17.9,-3.2,-0.2,0.3,0.1,0.2,11.2,3.4,1.5,0.6,0.3,1.1,22.0,20.0,520.0,8.4
Aron Baynes,2015,15.9,0.618,17.8,-1.8,0.1,3.9,2.3,1.6,6.6,4.5,0.5,0.2,0.3,0.9,28.0,70.0,1122.0,17.8
Aron Baynes,2016,17.8,0.563,18.5,-0.2,0.6,4.1,2.4,1.7,6.3,4.7,0.6,0.3,0.6,0.8,29.0,81.0,1233.0,13.1
Aron Baynes,2017,13.1,0.57,14.1,-2.7,-0.2,3.0,1.4,1.5,4.9,4.4,0.4,0.2,0.5,0.7,30.0,75.0,1163.0,12.0
Aron Baynes,2018,12.0,0.502,16.8,-2.9,-0.3,3.0,0.5,2.5,6.0,5.4,1.1,0.3,0.6,1.0,31.0,81.0,1485.0,15.2
Aron Baynes,2019,15.2,0.581,21.1,-1.0,0.2,2.1,1.3,0.8,5.6,4.7,1.1,0.2,0.7,0.8,33.0,42.0,934.0,15.2
Aron Baynes,2020,15.2,0.581,21.1,-1.0,0.2,2.1,1.3,0.8,11.5,5.6,1.6,0.2,0.5,1.2,33.0,42.0,934.0,10.5
Arron Afflalo,2015,10.7,0.533,19.0,-2.5,-0.3,2.6,1.6,1.0,13.3,3.2,1.7,0.5,0.1,1.5,29.0,78.0,2502.0,10.9
Arron Afflalo,2016,10.9,0.531,17.9,-2.9,-0.5,2.7,1.8,0.9,12.8,3.7,2.0,0.4,0.1,1.2,30.0,71.0,2371.0,8.9
Arron Afflalo,2017,8.9,0.559,14.4,-3.6,-0.7,1.4,1.2,0.2,8.4,2.0,1.3,0.3,0.1,0.7,31.0,61.0,1580.0,5.8
Ausar Thompson,2024,12.8,0.522,16.6,-2.2,-0.1,1.8,0.1,1.7,8.8,6.4,1.9,1.1,0.9,1.3,21.0,63.0,1583.0,17.2
Austin Reaves,2022,11.5,0.6,12.4,-1.9,0.0,2.9,2.1,0.8,7.3,3.2,1.8,0.5,0.3,0.7,23.0,61.0,1418.0,14.9
Austin Reaves,2023,14.9,0.687,16.2,0.7,1.2,5.4,4.1,1.4,13.0,3.0,3.4,0.5,0.3,1.5,24.0,64.0,1843.0,15.5
Austin Reaves,2024,15.5,0.613,20.3,0.4,1.6,5.9,3.9,2.0,15.9,4.3,5.5,0.8,0.3,2.1,25.0,82.0,2629.0,18.1
Austin Rivers,2015,10.3,0.481,17.9,-2.8,-0.3,1.5,0.5,1.0,7.0,2.0,2.0,0.6,0.2,0.9,22.0,76.0,1563.0,11.1
Austin Rivers,2016,11.1,0.523,19.4,-2.7,-0.2,1.9,0.6,1.3,8.9,1.9,1.5,0.7,0.1,0.9,23.0,67.0,1464.0,11.4
Austin Rivers,2017,11.4,0.545,20.3,-2.2,-0.1,2.5,1.2,1.3,12.0,2.2,2.8,0.6,0.1,1.6,24.0,74.0,2054.0,12.6
Austin Rivers,2018,12.6,0.526,20.6,-1.2,0.4,2.4,1.4,1.0,15.1,2.4,4.0,1.2,0.3,1.8,25.0,61.0,2057.0,10.4
Austin Rivers,2019,10.4,0.542,15.6,-2.5,-0.2,2.4,1.2,1.2,8.1,2.1,2.2,0.6,0.3,0.9,27.0,68.0,1594.0,10.4
Austin Rivers,2020,10.4,0.542,15.6,-2.5,-0.2,2.4,1.2,1.2,8.8,2.6,1.7,0.7,0.1,0.7,27.0,68.0,1594.0,9.9
Austin Rivers,2021,9.9,0.551,15.4,-1.9,0.0,1.3,0.4,0.9,7.9,2.3,2.3,0.8,0.1,1.0,28.0,36.0,845.0,7.2
Austin Rivers,2022,7.2,0.546,12.6,-3.8,-0.7,1.2,0.1,1.1,6.0,1.7,1.3,0.8,0.1,0.8,29.0,67.0,1480.0,7.4
Avery Bradley,2015,11.5,0.507,21.0,-2.2,-0.1,2.5,0.4,2.1,13.9,3.1,1.8,1.1,0.2,1.4,24.0,77.0,2428.0,13.2
Avery Bradley,2016,13.2,0.538,19.8,-0.1,1.2,4.8,2.0,2.8,15.2,2.9,2.1,1.5,0.3,1.4,25.0,76.0,2536.0,14.4
Avery Bradley,2017,14.4,0.548,21.9,-0.6,0.7,3.1,1.1,2.0,16.3,6.1,2.2,1.2,0.2,1.6,26.0,55.0,1835.0,9.6
Avery Bradley,2018,9.6,0.496,23.5,-4.0,-0.7,-0.2,-1.4,1.2,14.3,2.5,2.0,1.1,0.2,2.2,27.0,46.0,1433.0,8.9
Avery Bradley,2019,8.9,0.537,15.7,-2.5,-0.2,1.5,0.2,1.4,9.9,2.8,2.4,0.7,0.3,1.4,29.0,49.0,1186.0,8.9
Avery Bradley,2020,8.9,0.537,15.7,-2.5,-0.2,1.5,0.2,1.4,8.6,2.3,1.3,0.9,0.1,1.0,29.0,49.0,1186.0,6.3
Avery Bradley,2021,6.3,0.487,14.9,-5.4,-0.5,-0.1,-0.5,0.4,6.4,2.1,1.7,0.8,0.1,1.0,30.0,27.0,602.0,7.8
Ayo Dosunmu,2022,11.2,0.596,14.1,-2.0,0.0,3.0,1.7,1.3,8.8,2.8,3.3,0.8,0.4,1.4,22.0,77.0,2110.0,10.2
Ayo Dosunmu,2023,10.2,0.567,14.9,-2.5,-0.2,2.9,0.7,2.2,8.6,2.8,2.6,0.8,0.3,1.2,23.0,80.0,2098.0,13.4
Ayo Dosunmu,2024,13.4,0.604,17.2,-0.8,0.7,4.1,2.6,1.5,12.2,2.8,3.2,0.9,0.5,1.4,24.0,76.0,2212.0,12.8
Bam Adebayo,2018,15.7,0.57,15.9,-0.4,0.6,4.2,2.3,1.9,6.9,5.5,1.5,0.5,0.6,1.0,20.0,69.0,1368.0,20.3
Bam Adebayo,2019,20.3,0.598,21.2,3.4,3.3,8.5,4.6,3.9,8.9,7.3,2.2,0.9,0.8,1.5,22.0,72.0,2417.0,20.3
Bam Adebayo,2020,20.3,0.598,21.2,3.4,3.3,8.5,4.6,3.9,15.9,10.2,5.1,1.1,1.3,2.8,22.0,72.0,2417.0,22.7
Bam Adebayo,2021,22.7,0.626,23.7,4.9,3.7,8.8,5.6,3.2,18.7,9.0,5.4,1.2,1.0,2.6,23.0,64.0,2143.0,21.8
Bam Adebayo,2022,21.8,0.608,25.0,3.8,2.7,7.2,3.6,3.5,19.1,10.1,3.4,1.4,0.8,2.6,24.0,56.0,1825.0,20.1
Bam Adebayo,2023,20.1,0.592,25.2,1.5,2.3,7.4,3.6,3.8,20.4,9.2,3.2,1.2,0.8,2.5,25.0,75.0,2598.0,19.8
Bam Adebayo,2024,19.8,0.576,24.9,2.4,2.7,7.2,2.9,4.3,19.3,10.4,3.9,1.1,0.9,2.3,26.0,71.0,2416.0,18.9
Ben McLemore,2015,10.4,0.552,17.2,-2.2,-0.2,2.5,1.7,0.8,12.1,2.9,1.7,0.9,0.2,1.7,21.0,82.0,2670.0,8.6
Ben McLemore,2016,8.6,0.531,17.6,-3.8,-0.7,0.3,-0.4,0.7,7.8,2.2,1.2,0.8,0.1,1.5,22.0,68.0,1443.0,9.8
Ben McLemore,2017,9.8,0.538,20.1,-4.2,-0.6,0.4,-0.1,0.5,8.1,2.1,0.8,0.5,0.1,1.0,23.0,61.0,1176.0,9.7
Ben McLemore,2018,9.7,0.526,19.0,-3.9,-0.5,0.5,-0.2,0.7,7.5,2.5,0.9,0.7,0.3,1.1,24.0,56.0,1091.0,11.8
Ben McLemore,2019,11.8,0.622,16.0,-0.5,0.6,3.3,2.2,1.1,3.9,0.9,0.2,0.3,0.2,0.3,26.0,71.0,1619.0,11.8
Ben McLemore,2020,11.8,0.622,16.0,-0.5,0.6,3.3,2.2,1.1,10.1,2.2,0.8,0.6,0.2,0.7,26.0,71.0,1619.0,8.5
Ben McLemore,2021,8.5,0.523,20.4,-3.9,-0.4,0.2,-0.5,0.7,7.7,1.9,0.7,0.4,0.2,0.8,27.0,53.0,905.0,11.7
Ben Sheppard,2024,8.1,0.524,13.2,-3.4,-0.3,0.8,0.3,0.4,4.4,1.6,0.9,0.6,0.0,0.3,22.0,57.0,814.0,9.2
Ben Simmons,2018,20.0,0.557,22.3,4.5,4.5,9.2,4.2,5.0,15.8,8.1,8.2,1.7,0.9,3.4,21.0,81.0,2732.0,20.4
Ben Simmons,2019,20.4,0.602,20.9,3.6,2.8,6.9,3.8,3.1,16.9,8.8,7.7,1.4,0.8,3.5,23.0,57.0,2017.0,20.4
Ben Simmons,2020,20.4,0.602,20.9,3.6,2.8,6.9,3.8,3.1,16.4,7.8,8.0,2.1,0.6,3.5,23.0,57.0,2017.0,18.3
Ben Simmons,2021,18.3,0.584,20.2,2.9,2.3,6.0,2.7,3.3,14.3,7.2,6.9,1.6,0.6,3.0,24.0,58.0,1877.0,13.4
Ben Simmons,2023,13.4,0.559,14.3,0.4,0.7,2.2,0.5,1.7,6.9,6.3,6.1,1.3,0.6,2.3,26.0,42.0,1105.0,12.4
Bennedict Mathurin,2023,13.1,0.566,24.6,-3.7,-1.0,1.8,1.0,0.8,16.7,4.1,1.5,0.6,0.2,1.9,20.0,78.0,2222.0,13.0
Bennedict Mathurin,2024,13.0,0.562,23.4,-3.4,-0.6,1.4,0.8,0.7,14.5,4.0,2.0,0.6,0.2,1.6,21.0,59.0,1538.0,13.6
Beno Udrih,2015,15.4,0.55,19.6,0.5,0.9,3.6,2.0,1.6,7.7,1.8,2.8,0.6,0.1,1.1,32.0,79.0,1494.0,9.5
Beno Udrih,2016,9.5,0.496,16.7,-3.6,-0.3,0.4,-0.1,0.5,4.7,1.6,2.6,0.3,0.0,1.2,33.0,44.0,707.0,16.2
Bilal Coulibaly,2024,8.9,0.543,14.2,-4.2,-0.9,0.4,-0.5,0.9,8.4,4.1,1.7,0.9,0.8,1.4,19.0,63.0,1715.0,10.8
Bismack Biyombo,2015,15.2,0.578,11.6,-1.1,0.3,4.0,1.8,2.2,4.8,6.4,0.3,0.3,1.5,0.8,22.0,64.0,1243.0,14.9
Bismack Biyombo,2016,14.9,0.586,11.5,-0.2,0.8,5.9,2.8,3.1,5.5,8.0,0.4,0.2,1.6,0.9,23.0,82.0,1808.0,12.2
Bismack Biyombo,2017,12.2,0.546,13.2,-3.2,-0.6,2.9,0.8,2.1,6.0,7.0,0.9,0.3,1.1,1.2,24.0,81.0,1793.0,14.1
Bismack Biyombo,2018,14.1,0.556,14.9,-2.4,-0.2,2.9,1.1,1.8,5.7,5.7,0.8,0.3,1.2,1.0,25.0,82.0,1495.0,16.1
Bismack Biyombo,2019,16.1,0.57,16.8,-2.5,-0.1,2.4,1.5,0.9,4.4,4.6,0.6,0.2,0.8,0.6,27.0,53.0,1029.0,16.1
Bismack Biyombo,2020,16.1,0.57,16.8,-2.5,-0.1,2.4,1.5,0.9,7.4,5.8,0.9,0.2,0.9,0.9,27.0,53.0,1029.0,11.7
Bismack Biyombo,2021,11.7,0.574,11.5,-3.0,-0.4,2.3,0.9,1.4,5.0,5.3,1.2,0.3,1.1,1.1,28.0,66.0,1349.0,17.3
Bismack Biyombo,2022,17.3,0.596,17.1,-1.3,0.1,1.8,0.9,0.9,5.8,4.6,0.6,0.3,0.7,0.7,29.0,36.0,506.0,14.4
Bismack Biyombo,2023,14.4,0.555,14.0,-0.9,0.2,1.9,0.2,1.6,4.3,4.3,0.9,0.3,1.4,0.8,30.0,61.0,874.0,9.9
Bismack Biyombo,2024,9.9,0.562,10.7,-3.4,-0.3,1.1,0.1,1.0,4.4,5.2,1.3,0.3,0.9,1.1,31.0,40.0,791.0,12.2
Blake Griffin,2015,22.8,0.551,28.4,4.0,3.6,9.0,6.6,2.4,21.9,7.6,5.3,0.9,0.5,2.3,25.0,67.0,2356.0,22.1
Blake Griffin,2016,22.1,0.544,29.8,4.5,1.9,3.8,2.2,1.6,21.4,8.4,4.9,0.8,0.5,2.4,26.0,35.0,1170.0,22.6
Blake Griffin,2017,22.6,0.569,28.0,4.7,3.5,7.7,5.4,2.4,21.6,8.1,4.9,0.9,0.4,2.3,27.0,61.0,2076.0,19.6
Blake Griffin,2018,19.6,0.544,28.9,3.4,2.7,4.9,3.2,1.8,21.4,7.4,5.8,0.7,0.3,2.8,28.0,58.0,1970.0,12.9
Blake Griffin,2021,12.9,0.546,19.3,-0.8,0.3,2.0,0.9,1.1,11.0,4.9,3.0,0.7,0.3,1.3,31.0,46.0,1186.0,13.7
Blake Griffin,2022,13.7,0.518,16.9,-0.5,0.3,2.1,1.2,0.9,6.4,4.1,1.9,0.5,0.3,0.6,32.0,56.0,958.0,13.1
Blake Wesley,2023,3.5,0.393,18.5,-9.6,-1.3,-1.6,-1.9,0.3,5.0,2.2,2.6,0.7,0.1,1.8,19.0,37.0,669.0,10.1
Blake Wesley,2024,10.1,0.537,14.7,-4.0,-0.4,0.9,0.3,0.6,4.4,1.5,2.7,0.5,0.1,0.9,20.0,61.0,876.0,9.9
Boban Marjanović,2016,27.7,0.662,22.8,4.3,0.8,3.4,2.3,1.2,5.5,3.6,0.4,0.2,0.4,0.5,27.0,54.0,508.0,29.6
Boban Marjanović,2017,29.6,0.606,25.3,5.5,0.6,1.7,1.2,0.5,5.5,3.7,0.3,0.2,0.3,0.3,28.0,35.0,293.0,26.0
Boban Marjanović,2018,26.0,0.616,29.4,2.5,0.4,1.5,1.0,0.5,6.0,3.7,0.6,0.3,0.3,0.9,29.0,39.0,337.0,25.7
Boban Marjanović,2019,25.7,0.612,26.9,1.2,0.3,1.8,1.2,0.6,7.3,4.6,0.9,0.3,0.5,1.0,31.0,44.0,422.0,25.7
Boban Marjanović,2020,25.7,0.612,26.9,1.2,0.3,1.8,1.2,0.6,6.6,4.5,0.5,0.2,0.2,0.7,31.0,44.0,422.0,22.6
Boban Marjanović,2021,22.6,0.562,24.6,-0.8,0.1,1.0,0.7,0.3,4.7,3.9,0.3,0.1,0.2,0.4,32.0,33.0,271.0,18.5
Boban Marjanović,2022,18.5,0.615,33.3,-4.4,-0.1,0.1,-0.1,0.2,4.3,1.7,0.1,0.0,0.1,0.7,33.0,23.0,128.0,23.4
Bobby Brown,2017,10.8,0.509,22.7,-3.6,0.0,0.1,0.1,0.0,2.5,0.2,0.6,0.0,0.0,0.2,32.0,25.0,123.0,5.5
Bobby Portis,2016,13.8,0.469,20.7,-3.3,-0.4,1.5,0.3,1.3,7.0,5.4,0.8,0.4,0.4,0.9,20.0,62.0,1102.0,14.9
Bobby Portis,2017,14.9,0.545,19.1,-1.5,0.1,2.4,1.1,1.2,6.8,4.6,0.5,0.3,0.2,0.6,21.0,64.0,1000.0,19.7
Bobby Portis,2018,19.7,0.548,26.0,0.8,1.2,3.5,2.0,1.5,13.2,6.8,1.7,0.7,0.3,1.4,22.0,73.0,1643.0,14.6
Bobby Portis,2019,14.6,0.53,21.4,-1.1,0.3,1.9,0.9,1.0,14.2,8.1,1.4,0.7,0.4,1.5,24.0,66.0,1393.0,14.6
Bobby Portis,2020,14.6,0.53,21.4,-1.1,0.3,1.9,0.9,1.0,10.1,5.1,1.5,0.5,0.3,1.1,24.0,66.0,1393.0,19.9
Bobby Portis,2021,19.9,0.598,20.9,1.5,1.2,4.8,2.8,2.0,11.4,7.1,1.1,0.8,0.4,0.8,25.0,66.0,1372.0,17.7
Bobby Portis,2022,17.7,0.571,21.3,0.2,1.1,5.5,2.9,2.6,14.6,9.1,1.2,0.7,0.7,1.3,26.0,72.0,2028.0,17.8
Bobby Portis,2023,17.8,0.575,21.7,0.7,1.2,5.3,2.5,2.8,14.1,9.6,1.5,0.4,0.2,1.2,27.0,70.0,1818.0,17.5
Bobby Portis,2024,17.5,0.581,22.9,-0.8,0.6,4.7,2.1,2.6,13.8,7.4,1.3,0.8,0.4,1.1,28.0,82.0,2008.0,17.7
Bogdan Bogdanović,2018,13.5,0.556,19.6,-1.5,0.3,2.9,1.8,1.1,11.8,2.9,3.3,0.9,0.2,1.6,25.0,78.0,2175.0,15.2
Bogdan Bogdanović,2019,15.2,0.565,22.6,0.6,1.2,3.1,1.8,1.3,14.1,3.5,3.8,1.0,0.2,1.7,27.0,61.0,1766.0,15.2
Bogdan Bogdanović,2020,15.2,0.565,22.6,0.6,1.2,3.1,1.8,1.3,15.1,3.4,3.4,1.0,0.2,1.7,27.0,61.0,1766.0,17.6
Bogdan Bogdanović,2021,17.6,0.616,21.3,3.6,1.8,3.9,2.8,1.1,16.4,3.6,3.3,1.1,0.3,1.2,28.0,44.0,1305.0,15.4
Bogdan Bogdanović,2022,15.4,0.562,21.6,1.3,1.5,3.7,2.5,1.2,15.1,4.0,3.1,1.1,0.2,1.1,29.0,63.0,1848.0,14.2
Bogdan Bogdanović,2023,14.2,0.586,19.8,0.5,0.9,2.8,1.8,1.0,14.0,3.1,2.8,0.8,0.3,1.2,30.0,54.0,1508.0,14.7
Bogdan Bogdanović,2024,14.7,0.569,22.3,0.2,1.4,3.9,2.8,1.2,16.9,3.4,3.1,1.2,0.3,1.4,31.0,79.0,2401.0,11.1
Bojan Bogdanović,2015,11.6,0.562,17.2,-1.7,0.1,2.4,1.7,0.7,9.0,2.7,0.9,0.4,0.1,1.0,25.0,78.0,1854.0,10.7
Bojan Bogdanović,2016,10.7,0.55,19.4,-3.5,-0.8,0.9,0.9,0.0,11.2,3.2,1.3,0.4,0.1,1.5,26.0,79.0,2115.0,13.5
Bojan Bogdanović,2017,13.5,0.585,22.4,-2.2,-0.1,2.9,2.0,0.9,13.7,3.4,1.4,0.4,0.1,1.6,27.0,81.0,2083.0,13.9
Bojan Bogdanović,2018,13.9,0.605,19.0,-0.7,0.8,5.4,3.8,1.6,14.3,3.4,1.5,0.7,0.1,1.3,28.0,80.0,2464.0,15.6
Bojan Bogdanović,2019,15.6,0.603,25.5,0.1,1.1,4.2,2.6,1.6,18.0,4.1,2.0,0.9,0.0,1.7,30.0,63.0,2083.0,15.6
Bojan Bogdanović,2020,15.6,0.603,25.5,0.1,1.1,4.2,2.6,1.6,20.2,4.1,2.1,0.5,0.1,2.5,30.0,63.0,2083.0,14.0
Bojan Bogdanović,2021,14.0,0.588,22.8,-0.4,0.9,5.2,2.7,2.5,17.0,3.9,1.9,0.6,0.1,1.8,31.0,72.0,2216.0,15.7
Bojan Bogdanović,2022,15.7,0.599,23.7,0.0,1.1,5.2,3.6,1.6,18.1,4.3,1.7,0.5,0.0,1.7,32.0,69.0,2131.0,17.4
Bojan Bogdanović,2023,17.4,0.627,25.9,0.8,1.4,3.5,3.1,0.4,21.6,3.8,2.6,0.6,0.1,2.3,33.0,59.0,1893.0,12.6
Bol Bol,2021,9.4,0.534,21.2,-4.1,-0.1,0.0,-0.2,0.2,2.2,0.8,0.2,0.1,0.3,0.4,21.0,32.0,160.0,14.4
Bol Bol,2023,14.4,0.603,18.2,-0.9,0.4,2.3,0.0,2.2,9.1,5.8,1.0,0.4,1.2,1.6,23.0,70.0,1505.0,18.7
Bol Bol,2024,18.7,0.7,16.5,2.1,0.5,1.6,1.0,0.7,5.2,3.2,0.4,0.2,0.6,0.4,24.0,43.0,469.0,18.4
Bones Hyland,2022,14.4,0.558,23.8,-0.4,0.5,2.4,1.1,1.3,10.1,2.7,2.8,0.6,0.3,1.2,21.0,69.0,1310.0,14.9
Bones Hyland,2023,14.9,0.535,28.0,-0.8,0.3,1.4,0.3,1.1,11.8,2.4,3.1,0.7,0.3,1.5,22.0,56.0,1085.0,10.8
Bones Hyland,2024,10.8,0.49,24.8,-3.6,-0.2,0.0,-0.5,0.5,6.9,1.5,2.5,0.7,0.1,1.2,23.0,37.0,540.0,16.0
Boris Diaw,2015,12.7,0.526,18.3,-0.4,0.8,3.6,1.3,2.3,8.7,4.3,2.9,0.4,0.3,1.6,32.0,81.0,1984.0,14.0
Boris Diaw,2016,14.0,0.582,17.0,0.8,1.0,3.8,1.6,2.2,6.4,3.1,2.3,0.3,0.3,1.3,33.0,76.0,1386.0,9.0
Brad Wanamaker,2019,12.8,0.577,15.5,-0.6,0.5,3.5,1.8,1.8,3.9,1.1,1.6,0.3,0.1,0.5,30.0,71.0,1369.0,12.8
Brad Wanamaker,2020,12.8,0.577,15.5,-0.6,0.5,3.5,1.8,1.8,6.9,2.0,2.5,0.9,0.2,1.1,30.0,71.0,1369.0,9.5
Brad Wanamaker,2021,9.5,0.489,16.9,-4.0,-0.5,0.9,-0.2,1.0,5.5,1.7,2.9,0.7,0.2,1.2,31.0,61.0,1053.0,7.5
Bradley Beal,2015,14.0,0.521,22.5,0.1,1.1,3.7,1.3,2.4,15.3,3.8,3.1,1.2,0.3,2.0,21.0,63.0,2107.0,15.5
Bradley Beal,2016,15.5,0.547,25.3,0.3,1.0,2.7,1.4,1.3,17.4,3.4,2.9,1.0,0.2,2.0,22.0,55.0,1708.0,20.1
Bradley Beal,2017,20.1,0.604,26.5,3.3,3.5,8.5,6.9,1.6,23.1,3.1,3.5,1.1,0.3,2.0,23.0,77.0,2684.0,18.4
Bradley Beal,2018,18.4,0.564,27.6,2.2,3.1,6.9,4.4,2.5,22.6,4.4,4.5,1.2,0.4,2.6,24.0,82.0,2977.0,23.2
Bradley Beal,2019,23.2,0.579,34.4,2.9,2.5,5.1,4.5,0.6,25.6,5.0,5.5,1.5,0.7,2.7,26.0,57.0,2053.0,23.2
Bradley Beal,2020,23.2,0.579,34.4,2.9,2.5,5.1,4.5,0.6,30.5,4.2,6.1,1.2,0.4,3.4,26.0,57.0,2053.0,22.7
Bradley Beal,2021,22.7,0.593,34.1,3.4,2.9,5.9,4.2,1.7,31.3,4.7,4.4,1.2,0.4,3.1,27.0,60.0,2147.0,17.5
Bradley Beal,2022,17.5,0.539,30.8,0.8,1.0,1.4,0.6,0.7,23.2,4.7,6.6,0.9,0.4,3.4,28.0,40.0,1439.0,19.7
Bradley Beal,2023,19.7,0.593,29.2,1.8,1.6,3.4,2.2,1.2,23.2,3.9,5.4,0.9,0.7,2.9,29.0,50.0,1673.0,16.3
Bradley Beal,2024,16.3,0.607,22.7,0.4,1.1,3.9,2.4,1.5,18.2,4.4,5.0,1.0,0.5,2.5,30.0,53.0,1767.0,15.2
Brandan Wright,2015,20.4,0.66,13.6,3.7,2.1,6.1,4.3,1.8,7.3,4.3,0.5,0.7,1.3,0.5,27.0,75.0,1449.0,18.6
Brandan Wright,2017,18.6,0.628,16.3,1.7,0.4,1.6,1.1,0.5,6.8,2.8,0.5,0.4,0.7,0.4,29.0,28.0,447.0,19.0
Brandin Podziemski,2024,13.0,0.54,15.4,-0.1,0.9,4.1,2.1,2.0,9.2,5.8,3.7,0.8,0.2,1.2,20.0,74.0,1968.0,14.4
Brandon Bass,2015,16.3,0.557,19.5,0.0,1.0,5.3,3.4,1.9,10.6,4.9,1.3,0.5,0.4,1.0,29.0,82.0,1929.0,17.3
Brandon Bass,2016,17.3,0.619,13.9,0.6,0.9,4.1,3.4,0.7,7.2,4.3,1.1,0.5,0.8,0.6,30.0,66.0,1342.0,19.7
Brandon Boston Jr.,2022,11.2,0.481,22.4,-3.3,-0.3,0.4,-0.5,0.9,6.7,2.2,1.0,0.5,0.3,0.6,20.0,51.0,760.0,13.4
Brandon Boston Jr.,2023,13.4,0.515,26.5,-2.2,0.0,0.2,0.0,0.2,6.5,1.4,0.9,0.4,0.0,0.5,21.0,22.0,248.0,8.7
Brandon Boston Jr.,2024,8.7,0.476,25.4,-9.0,-0.6,-0.3,-0.6,0.3,5.2,1.6,0.4,0.3,0.3,0.8,22.0,32.0,345.0,12.7
Brandon Clarke,2020,20.9,0.663,18.7,3.1,1.7,5.0,3.4,1.6,12.1,5.9,1.4,0.6,0.8,0.9,23.0,58.0,1300.0,17.3
